dataset,task,n,d_enc,model,track,fold,auc,acc,fit_s,lat_us,size,params
electricity,bin,45312,14,EBM,tuned,1,0.9172414118546134,0.8392478813559322,9.71127438545227,0.1799031081846205,3150,"{""max_bins"": 512, ""learning_rate"": 0.05, ""max_rounds"": 2000, ""min_samples_leaf"": 10}"
electricity,bin,45312,14,GA2M,default,1,0.9532958724136376,0.8816207627118644,495.4280111789704,0.2544404844106254,20078,"{""interactions"": 10}"
electricity,bin,45312,14,GA2M,tuned,1,0.9499315344072709,0.8779131355932204,206.21172213554385,0.369687706737195,32606,"{""interactions"": 20, ""max_bins"": 256, ""learning_rate"": 0.05}"
electricity,bin,45312,14,RuleFit,default,1,0.8804504769732545,0.7923066737288136,7.970880746841431,3.8964800157789456,147,"{""max_rules"": 60}"
electricity,bin,45312,14,RuleFit,tuned,1,0.8906345499794879,0.8066075211864406,16.23638367652893,7.646300403748529,308,"{""max_rules"": 120, ""tree_size"": 4}"
electricity,bin,45312,14,FIGS,default,1,0.8714339237233226,0.8013771186440678,0.7750670909881592,2.645508591401375,20,"{""max_rules"": 20}"
electricity,bin,45312,14,FIGS,tuned,1,0.879935926410989,0.809719279661017,1.6052446365356443,3.2172932968301287,40,"{""max_rules"": 40}"
electricity,bin,45312,14,L1-GAM,default,1,0.8839545165114077,0.8052171610169492,0.6443326473236084,0.6791867189488169,84,{}
electricity,bin,45312,14,L1-GAM,tuned,1,0.8769459709260047,0.7964115466101694,0.6122431755065918,0.6737250645281905,69,"{""C"": 0.03, ""n_bins"": 16}"
electricity,bin,45312,14,LogReg,default,2,0.8255889354377248,0.7588056144067796,0.1522934436798095,0.0162271119780459,15,{}
electricity,bin,45312,14,LogReg,tuned,2,0.8255889354377248,0.7588056144067796,0.121920108795166,0.0161166160793627,15,"{""C"": 1}"
electricity,bin,45312,14,DecisionTree,default,2,0.8365602604871962,0.7637049788135594,0.0525243282318115,0.0155483514575634,31,"{""max_depth"": 4}"
electricity,bin,45312,14,DecisionTree,tuned,2,0.887495589694771,0.8089247881355932,0.101140022277832,0.026108602346,241,"{""max_depth"": 8, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0001}"
electricity,bin,45312,14,RandomForest,default,2,0.9672815370197216,0.9036679025423728,1.4429080486297607,4.931416173102492,2215030,"{""n_estimators"": 300}"
electricity,bin,45312,14,RandomForest,tuned,2,0.9644704608593128,0.8981064618644068,1.8708415031433103,5.736694497577214,2530304,"{""n_estimators"": 400, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""max_depth"": 20}"
electricity,bin,45312,14,HistGB,default,2,0.9501930934978966,0.8776483050847458,0.2463517189025879,2.079880086042113,3100,{}
electricity,bin,45312,14,HistGB,tuned,2,0.9753104366840936,0.9213453389830508,0.4502089023590088,3.1898745288283137,6510,"{""learning_rate"": 0.3, ""max_iter"": 300, ""max_leaf_nodes"": 31, ""l2_regularization"": 0.0, ""min_samples_leaf"": 10}"
electricity,bin,45312,14,XGBoost,default,2,0.9679521528174708,0.9042637711864406,0.2382690906524658,0.7022172212600708,13079,"{""n_estimators"": 300, ""learning_rate"": 0.1, ""max_depth"": 6}"
electricity,bin,45312,14,XGBoost,tuned,2,0.9800274895867994,0.9288930084745762,0.825599193572998,2.0089732893442704,82455,"{""n_estimators"": 500, ""learning_rate"": 0.1, ""max_depth"": 10, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 10, ""min_child_weight"": 1}"
electricity,bin,45312,14,EBM,default,2,0.9402607828912598,0.8670550847457628,253.0998296737671,0.1463281401133133,6113,{}
electricity,bin,45312,14,EBM,tuned,2,0.9259356162900956,0.8511652542372882,24.911121606826782,0.1813237697391186,3150,"{""max_bins"": 512, ""learning_rate"": 0.05, ""max_rounds"": 5000, ""min_samples_leaf"": 2}"
electricity,bin,45312,14,GA2M,default,2,0.9521874468000202,0.8805614406779662,484.6838688850403,0.2535565172211598,23921,"{""interactions"": 10}"
electricity,bin,45312,14,GA2M,tuned,2,0.9521874468000202,0.8805614406779662,481.1237514019013,0.2535723023495432,23921,"{""interactions"": 10}"
electricity,bin,45312,14,RuleFit,default,2,0.882540805550683,0.7972722457627118,8.391616821289062,3.939431350109941,160,"{""max_rules"": 60}"
electricity,bin,45312,14,RuleFit,tuned,2,0.8825515621738922,0.7950873940677966,8.98346209526062,3.843394629025864,144,"{""max_rules"": 60, ""tree_size"": 4}"
electricity,bin,45312,14,FIGS,default,2,0.8758274435961794,0.7956832627118644,0.7725329399108887,2.629360405065245,20,"{""max_rules"": 20}"
electricity,bin,45312,14,FIGS,tuned,2,0.8835990186371102,0.8130296610169492,1.9158754348754885,3.552269506252418,40,"{""max_rules"": 40}"
electricity,bin,45312,14,L1-GAM,default,2,0.8804074773944046,0.8052171610169492,0.6946432590484619,0.6855165554305254,84,{}
electricity,bin,45312,14,L1-GAM,tuned,2,0.8867644174277463,0.813228283898305,2.418926477432251,0.8484190803463176,186,"{""C"": 1.0, ""n_bins"": 32}"
spambase,bin,4601,57,LogReg,default,0,0.9719568717807292,0.9191655801825294,0.1119778156280517,0.0634125034377037,58,{}
spambase,bin,4601,57,LogReg,tuned,0,0.9719568717807292,0.9191655801825294,0.0117144584655761,0.0631016578326169,58,"{""C"": 1}"
spambase,bin,4601,57,DecisionTree,default,0,0.9201309503687426,0.9028683181225554,0.0130715370178222,0.0589052421639453,27,"{""max_depth"": 4}"
spambase,bin,4601,57,DecisionTree,tuned,0,0.948578850447918,0.8976531942633638,0.0187997817993164,0.0640341946478772,51,"{""max_depth"": 8, ""min_samples_leaf"": 50, ""ccp_alpha"": 0.0}"
spambase,bin,4601,57,RandomForest,default,0,0.98994831374712,0.9530638852672751,0.3600251674652099,28.135101984812355,154464,"{""n_estimators"": 300}"
spambase,bin,4601,57,RandomForest,tuned,0,0.98729283242445,0.953715775749674,0.3387916088104248,21.332090494685566,69968,"{""n_estimators"": 200, ""max_features"": 0.3, ""min_samples_leaf"": 1, ""max_depth"": 20}"
spambase,bin,4601,57,HistGB,default,0,0.991713296978,0.9602346805736636,0.2281262874603271,3.7688475388747,3100,{}
spambase,bin,4601,57,HistGB,tuned,0,0.9903130532252756,0.9556714471968708,0.3463330268859863,8.681296058863675,4500,"{""learning_rate"": 0.1, ""max_iter"": 300, ""max_leaf_nodes"": 15, ""l2_regularization"": 0.0, ""min_samples_leaf"": 50}"
spambase,bin,4601,57,XGBoost,default,0,0.9911688565862165,0.9511082138200784,0.278609037399292,0.888552162140569,4489,"{""n_estimators"": 300, ""learning_rate"": 0.1, ""max_depth"": 6}"
spambase,bin,4601,57,XGBoost,tuned,0,0.990688468005231,0.955019556714472,0.7711441516876221,2.6036427882068938,16609,"{""n_estimators"": 1000, ""learning_rate"": 0.03, ""max_depth"": 6, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_lambda"": 1, ""min_child_weight"": 1}"
spambase,bin,4601,57,EBM,default,0,0.9874431762581288,0.9556714471968708,2.4863040447235107,0.9864685277429056,11348,{}
spambase,bin,4601,57,EBM,tuned,0,0.9873755660133976,0.952411994784876,4.725239038467407,0.8851328604846144,5742,"{""max_bins"": 128, ""learning_rate"": 0.005, ""max_rounds"": 2000, ""min_samples_leaf"": 2}"
spambase,bin,4601,57,GA2M,default,0,0.9880232009892448,0.953715775749674,8.129313945770264,1.264519921493033,50967,"{""interactions"": 10}"
spambase,bin,4601,57,GA2M,tuned,0,0.9881032657527422,0.954367666232073,18.341691732406616,1.2722910616202026,84353,"{""interactions"": 20, ""max_bins"": 128, ""learning_rate"": 0.005}"
spambase,bin,4601,57,RuleFit,default,0,0.9799855883425704,0.9361147327249022,3.135892629623413,21.642936099772346,120,"{""max_rules"": 60}"
spambase,bin,4601,57,RuleFit,tuned,0,0.9843775854246548,0.9380704041720992,4.2443273067474365,43.75400568080539,224,"{""max_rules"": 120, ""tree_size"": 4}"
spambase,bin,4601,57,FIGS,default,0,0.9596865019704828,0.9198174706649282,0.3142626285552978,2.1406382594301303,20,"{""max_rules"": 20}"
spambase,bin,4601,57,FIGS,tuned,0,0.9683664119421044,0.9289439374185136,0.8722801208496094,2.792326070494571,40,"{""max_rules"": 40}"
spambase,bin,4601,57,L1-GAM,default,0,0.9734113816509354,0.9113428943937418,0.5065419673919678,3.86691932727958,47,{}
spambase,bin,4601,57,L1-GAM,tuned,0,0.9848028182796752,0.9374185136897,2.8861072063446045,4.678070933753539,108,"{""C"": 0.3, ""n_bins"": 32}"
spambase,bin,4601,57,LogReg,default,1,0.9695239621163568,0.9282920469361148,0.1120173931121826,0.0674534963038318,58,{}
spambase,bin,4601,57,LogReg,tuned,1,0.9707790358185574,0.9269882659713168,0.1220874786376953,0.0649667314631376,58,"{""C"": 100}"
spambase,bin,4601,57,DecisionTree,default,1,0.9261108737449264,0.9009126466753584,0.0129399299621582,0.0589052421639453,25,"{""max_depth"": 4}"
spambase,bin,4601,57,DecisionTree,tuned,1,0.936373104037599,0.9146023468057366,0.0184006690979003,0.0623245438198999,55,"{""max_depth"": 6, ""min_samples_leaf"": 5, ""ccp_alpha"": 0.0}"
spambase,bin,4601,57,RandomForest,default,1,0.98760503453678,0.9491525423728814,0.3559021949768066,28.06904729373141,156036,"{""n_estimators"": 300}"
spambase,bin,4601,57,RandomForest,tuned,1,0.9823043509221676,0.939374185136897,0.306443452835083,21.320278361692267,43284,"{""n_estimators"": 200, ""max_features"": 0.3, ""min_samples_leaf"": 5, ""max_depth"": 20}"
spambase,bin,4601,57,HistGB,default,1,0.9892330698568682,0.95632333767927,0.2299730777740478,3.6044102137837912,3100,{}
spambase,bin,4601,57,HistGB,tuned,1,0.9891885636972158,0.9602346805736636,0.9648258686065674,11.45870154031408,18683,"{""learning_rate"": 0.03, ""max_iter"": 300, ""max_leaf_nodes"": 63, ""l2_regularization"": 0.1, ""min_samples_leaf"": 20}"
spambase,bin,4601,57,XGBoost,default,1,0.9889286477248452,0.95632333767927,0.2864346504211426,0.8869979341151351,4651,"{""n_estimators"": 300, ""learning_rate"": 0.1, ""max_depth"": 6}"
spambase,bin,4601,57,XGBoost,tuned,1,0.9872374136580504,0.954367666232073,0.40724778175354,1.6896012864492085,7122,"{""n_estimators"": 500, ""learning_rate"": 0.1, ""max_depth"": 10, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""reg_lambda"": 10, ""min_child_weight"": 5}"
spambase,bin,4601,57,EBM,default,1,0.9864327422915332,0.9556714471968708,2.607261657714844,0.9861576821378188,11348,{}
spambase,bin,4601,57,EBM,tuned,1,0.9866000854518264,0.955019556714472,3.2633213996887207,0.9762106227750418,9708,"{""max_bins"": 512, ""learning_rate"": 0.01, ""max_rounds"": 2000, ""min_samples_leaf"": 10}"
spambase,bin,4601,57,GA2M,default,1,0.9875311543117568,0.9582790091264668,9.765925645828249,1.255349976142973,52116,"{""interactions"": 10}"
spambase,bin,4601,57,GA2M,tuned,1,0.9873104037598804,0.9582790091264668,20.987603187561035,1.1644276366550887,47977,"{""interactions"": 10, ""max_bins"": 256, ""learning_rate"": 0.005}"
spambase,bin,4601,57,RuleFit,default,1,0.9756213059887489,0.9289439374185136,3.032145500183105,18.449619198715823,100,"{""max_rules"": 60}"
spambase,bin,4601,57,RuleFit,tuned,1,0.9788898383536282,0.9335071707953064,3.355109214782715,20.530885947574383,120,"{""max_rules"": 60, ""tree_size"": 4}"
spambase,bin,4601,57,FIGS,default,1,0.9503685110019224,0.9172099087353324,0.3207740783691406,1.6078488923113847,20,"{""max_rules"": 20}"
spambase,bin,4601,57,FIGS,tuned,1,0.961165705333618,0.923728813559322,0.8164064884185791,2.435786161460031,40,"{""max_rules"": 40}"
spambase,bin,4601,57,L1-GAM,default,1,0.9711021505376344,0.9276401564537158,0.4054756164550781,3.8543300802735647,38,{}
spambase,bin,4601,57,L1-GAM,tuned,1,0.9838549455244608,0.9452411994784876,3.4367072582244877,4.755160643815062,218,"{""C"": 1.0, ""n_bins"": 32}"
spambase,bin,4601,57,LogReg,default,2,0.9710808460282724,0.9217221135029354,0.1117942333221435,0.0637649167851537,58,{}
spambase,bin,4601,57,LogReg,tuned,2,0.9710166881714298,0.9230267449445532,0.121906042098999,0.0668754005307709,58,"{""C"": 100}"
spambase,bin,4601,57,DecisionTree,default,2,0.9147627228594444,0.8969341161121983,0.0130894184112548,0.0603433846649747,29,"{""max_depth"": 4}"
spambase,bin,4601,57,DecisionTree,tuned,2,0.9461207664725296,0.8956294846705806,0.0220253467559814,0.0636093925978728,83,"{""max_depth"": 8, ""min_samples_leaf"": 20, ""ccp_alpha"": 0.0}"
spambase,bin,4601,57,RandomForest,default,2,0.978690680714861,0.9510763209393346,0.3616728782653808,28.131837092111564,144492,"{""n_estimators"": 300}"
spambase,bin,4601,57,RandomForest,tuned,2,0.9736507246273498,0.934116112198304,0.3074588775634765,21.54336594633238,41882,"{""n_estimators"": 200, ""max_features"": 0.3, ""min_samples_leaf"": 5, ""max_depth"": 20}"
spambase,bin,4601,57,HistGB,default,2,0.9854441862288724,0.95368558382257,0.2233824729919433,3.41453353175134,3100,{}
spambase,bin,4601,57,HistGB,tuned,2,0.9864546724741408,0.9549902152641878,0.1439108848571777,2.614361588191302,1500,"{""learning_rate"": 0.1, ""max_iter"": 100, ""max_leaf_nodes"": 15, ""l2_regularization"": 0.0, ""min_samples_leaf"": 10}"
spambase,bin,4601,57,XGBoost,default,2,0.984802607660448,0.9549902152641878,0.2844641208648681,0.8878875851864451,4725,"{""n_estimators"": 300, ""learning_rate"": 0.1, ""max_depth"": 6}"
spambase,bin,4601,57,XGBoost,tuned,2,0.9826506462121914,0.9517286366601436,0.388315200805664,1.322888737011018,6386,"{""n_estimators"": 500, ""learning_rate"": 0.3, ""max_depth"": 6, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""reg_lambda"": 10, ""min_child_weight"": 1}"
spambase,bin,4601,57,EBM,default,2,0.9821908482381538,0.949119373776908,2.1008729934692383,0.9914666939154996,11389,{}
spambase,bin,4601,57,EBM,tuned,2,0.9821017401036508,0.9484670580560992,3.825077533721924,0.9703154044453024,9776,"{""max_bins"": 512, ""learning_rate"": 0.005, ""max_rounds"": 2000, ""min_samples_leaf"": 10}"
spambase,bin,4601,57,GA2M,default,2,0.9838108341234256,0.949119373776908,9.4624183177948,1.229263176267939,51012,"{""interactions"": 10}"
spambase,bin,4601,57,GA2M,tuned,2,0.9838108341234254,0.949119373776908,6.461651802062988,1.351505187470697,86661,"{""interactions"": 20, ""max_bins"": 256, ""learning_rate"": 0.05}"
spambase,bin,4601,57,RuleFit,default,2,0.9747431903563613,0.9321591650358774,3.360292673110962,21.756278558719885,117,"{""max_rules"": 60}"
spambase,bin,4601,57,RuleFit,tuned,2,0.978082072156203,0.928897586431833,4.55764627456665,29.78241529172336,143,"{""max_rules"": 120, ""tree_size"": 3}"
spambase,bin,4601,57,FIGS,default,2,0.9551803905074886,0.9210697977821264,0.3883967399597168,2.4745453438258065,20,"{""max_rules"": 20}"
spambase,bin,4601,57,FIGS,tuned,2,0.9551803905074886,0.9210697977821264,0.3903970718383789,2.489164617430207,20,"{""max_rules"": 20}"
spambase,bin,4601,57,L1-GAM,default,2,0.9674113730494228,0.9197651663405088,0.4455282688140869,3.815319362374124,47,{}
spambase,bin,4601,57,L1-GAM,tuned,2,0.9724851902280456,0.9256360078277888,1.6074790954589844,3.875662747039098,155,"{""C"": 1.0, ""n_bins"": 16}"
phoneme,bin,5404,5,LogReg,default,0,0.8225883813446944,0.7502774694783574,0.0110828876495361,0.0390307884766708,6,{}
phoneme,bin,5404,5,LogReg,tuned,0,0.8225883813446944,0.7502774694783574,0.0110838413238525,0.0386338652040267,6,"{""C"": 1}"
phoneme,bin,5404,5,DecisionTree,default,0,0.8709558861745396,0.8201997780244173,0.0077583789825439,0.0340030936898454,27,"{""max_depth"": 4}"
phoneme,bin,5404,5,DecisionTree,tuned,0,0.8916726188973548,0.8351831298557159,0.0091357231140136,0.0351938635077778,51,"{""max_depth"": 5, ""min_samples_leaf"": 5, ""ccp_alpha"": 0.0}"
phoneme,bin,5404,5,RandomForest,default,0,0.9620510025734426,0.9128745837957823,0.4043998718261719,24.064134942836954,201472,"{""n_estimators"": 300}"
phoneme,bin,5404,5,RandomForest,tuned,0,0.9626776573801968,0.9123196448390676,0.2787044048309326,18.259132080416837,133790,"{""n_estimators"": 200, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""max_depth"": 20}"
phoneme,bin,5404,5,HistGB,default,0,0.9525657950422992,0.8956714761376249,0.1412529945373535,2.7431367372434488,3100,{}
phoneme,bin,5404,5,HistGB,tuned,0,0.9605712359503844,0.9034406215316316,0.2681007385253906,3.323570869606687,6300,"{""learning_rate"": 0.3, ""max_iter"": 100, ""max_leaf_nodes"": 63, ""l2_regularization"": 1.0, ""min_samples_leaf"": 10}"
phoneme,bin,5404,5,XGBoost,default,0,0.9529073367616204,0.8934517203107658,0.1190886497497558,0.9272127648966426,7103,"{""n_estimators"": 300, ""learning_rate"": 0.1, ""max_depth"": 6}"
phoneme,bin,5404,5,XGBoost,tuned,0,0.9492142313009622,0.8956714761376249,0.3972201347351074,2.9169891306615696,33105,"{""n_estimators"": 1000, ""learning_rate"": 0.03, ""max_depth"": 6, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""reg_lambda"": 10, ""min_child_weight"": 1}"
phoneme,bin,5404,5,EBM,default,0,0.8951838162683745,0.827968923418424,2.3546321392059326,0.3090709216322142,5120,{}
phoneme,bin,5404,5,EBM,tuned,0,0.8956114858995243,0.8274139844617092,0.7929234504699707,0.2818155235773186,2560,"{""max_bins"": 512, ""learning_rate"": 0.05, ""max_rounds"": 2000, ""min_samples_leaf"": 2}"
phoneme,bin,5404,5,GA2M,default,0,0.9447519144898332,0.881243063263041,32.24932789802551,0.4978740916532629,46080,"{""interactions"": 10}"
phoneme,bin,5404,5,GA2M,tuned,0,0.944995448585349,0.8845726970033296,93.5826153755188,0.430264827546216,42240,"{""interactions"": 10, ""max_bins"": 256, ""learning_rate"": 0.005}"
phoneme,bin,5404,5,RuleFit,default,0,0.9115807887237776,0.8362930077691454,3.771442174911499,30.294904169046653,149,"{""max_rules"": 60}"
phoneme,bin,5404,5,RuleFit,tuned,0,0.9142448141344812,0.8390677025527192,3.5841455459594727,28.705491077622085,138,"{""max_rules"": 60, ""tree_size"": 4}"
phoneme,bin,5404,5,FIGS,default,0,0.8795983766373585,0.827968923418424,0.332559585571289,2.0375394662397683,20,"{""max_rules"": 20}"
phoneme,bin,5404,5,FIGS,tuned,0,0.8795983766373585,0.827968923418424,0.3290770053863525,2.0692933280512973,20,"{""max_rules"": 20}"
phoneme,bin,5404,5,L1-GAM,default,0,0.8826811618952298,0.8102108768035516,0.0675578117370605,0.8438588776413793,49,{}
phoneme,bin,5404,5,L1-GAM,tuned,0,0.8848024329650128,0.8146503884572697,0.1683604717254638,0.9515573922854814,120,"{""C"": 0.3, ""n_bins"": 32}"
phoneme,bin,5404,5,LogReg,default,1,0.8159427146563831,0.7573570238756246,0.0110964775085449,0.0393172226502854,6,{}
phoneme,bin,5404,5,LogReg,tuned,1,0.8159427146563831,0.7573570238756246,0.0108711719512939,0.0418324658501353,6,"{""C"": 1}"
phoneme,bin,5404,5,DecisionTree,default,1,0.8456699754814444,0.7773459189339256,0.0077986717224121,0.0332276864822277,29,"{""max_depth"": 4}"
phoneme,bin,5404,5,DecisionTree,tuned,1,0.8829610916708325,0.8295391449194892,0.0107879638671875,0.0361400733452118,95,"{""max_depth"": 6, ""min_samples_leaf"": 1, ""ccp_alpha"": 0.0001}"
phoneme,bin,5404,5,RandomForest,default,1,0.960084446190102,0.9006107717934481,0.3933906555175781,23.94895431798144,200654,"{""n_estimators"": 300}"
phoneme,bin,5404,5,RandomForest,tuned,1,0.959024405484539,0.8983897834536368,0.2649409770965576,17.93355163370881,133046,"{""n_estimators"": 200, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""max_depth"": 20}"
phoneme,bin,5404,5,HistGB,default,1,0.9503023161703444,0.8906163242642976,0.140047550201416,2.692104511165672,3100,{}
phoneme,bin,5404,5,HistGB,tuned,1,0.9542166559546764,0.897834536368684,1.4030725955963137,20.62803900685329,37800,"{""learning_rate"": 0.03, ""max_iter"": 600, ""max_leaf_nodes"": 63, ""l2_regularization"": 1.0, ""min_samples_leaf"": 20}"
phoneme,bin,5404,5,XGBoost,default,1,0.9487996619771952,0.8995002776235425,0.1209859848022461,0.8874837058838839,7295,"{""n_estimators"": 300, ""learning_rate"": 0.1, ""max_depth"": 6}"
phoneme,bin,5404,5,XGBoost,tuned,1,0.9474547120855056,0.8972792892837312,0.2712941169738769,2.135573857893618,13286,"{""n_estimators"": 500, ""learning_rate"": 0.1, ""max_depth"": 10, ""subsample"": 1.0, ""colsample_bytree"": 1.0, ""reg_lambda"": 5, ""min_child_weight"": 5}"
phoneme,bin,5404,5,EBM,default,1,0.9021638220381346,0.8339811215991116,1.9893875122070312,0.3059330018343759,5120,{}
